par_state,par_county,kid_race,par_pctile,shrunk_xkid_vscore2020,county_name
16,27,Hispanic,25,640.7,Canyon
16,27,Black,25,640.7,Canyon
16,27,Black,75,690.4,Canyon
16,27,White,-9,688.9604166666667,Canyon
16,27,Asian,25,709.8,Canyon
16,27,White,75,717.4,Canyon
16,27,Black,50,665.55,Canyon
16,27,Pooled,25,656.0582291145573,Canyon
16,27,Asian,-9,718.45,Canyon
16,27,Asian,75,727.1,Canyon
16,27,Hispanic,75,676.7,Canyon
16,27,Black,-9,665.55,Canyon
16,27,AIAN,50,644.35,Canyon
16,27,AIAN,25,625.7,Canyon
16,27,Asian,50,718.45,Canyon
16,27,Pooled,-9,681.4698213288666,Canyon
16,27,White,25,661.3,Canyon
16,27,AIAN,-9,644.35,Canyon
16,27,White,50,689.3499999999999,Canyon
16,27,Hispanic,50,658.7,Canyon
16,27,AIAN,75,663,Canyon
16,29,White,75,724.8,Caribou
16,29,Hispanic,-9,695.25,Caribou
16,29,Pooled,25,694.3638297872341,Caribou
16,29,White,50,709.25,Caribou
16,29,Hispanic,50,695.25,Caribou
16,29,Pooled,75,723.01,Caribou
16,29,Hispanic,75,689,Caribou
16,29,Pooled,-9,712.4086614173228,Caribou
16,29,Hispanic,25,701.5,Caribou
16,29,White,-9,713.5621848739496,Caribou
16,29,Pooled,50,708.6869148936171,Caribou
16,29,White,25,693.7,Caribou
16,31,Asian,50,723,Cassia
16,31,Hispanic,-9,653.2,Cassia
16,31,Asian,-9,723,Cassia
16,31,AIAN,25,606.3,Cassia
16,31,Hispanic,25,648.7,Cassia
16,31,White,75,738.6,Cassia
16,31,Asian,25,721.7,Cassia
16,31,AIAN,50,650.8499999999999,Cassia
16,31,Pooled,25,678.6454954954955,Cassia
16,31,White,50,714.7,Cassia
16,31,Pooled,-9,703.4045112781955,Cassia
16,31,White,-9,715.0793650793651,Cassia
16,31,Hispanic,50,665.7,Cassia
16,31,Pooled,75,734.4581920903955,Cassia
16,31,AIAN,-9,650.85,Cassia
16,31,White,25,690.8,Cassia
16,31,AIAN,75,695.4,Cassia
16,31,Hispanic,75,682.7,Cassia
16,31,Asian,75,724.3,Cassia
16,31,Pooled,50,706.5518437929455,Cassia
16,33,Pooled,25,687.35,Clark
16,33,White,75,726.2,Clark
16,33,White,-9,710.15,Clark
16,33,White,50,710.1500000000001,Clark
16,33,Pooled,-9,695.3,Clark
16,33,Hispanic,-9,680.45,Clark
16,33,Hispanic,25,680.6,Clark
16,33,Pooled,75,703.25,Clark
16,33,White,25,694.1,Clark
16,33,Hispanic,50,680.45,Clark
16,33,Pooled,50,695.3,Clark
16,33,Hispanic,75,680.3,Clark
16,35,AIAN,75,741.3,Clearwater
16,35,Hispanic,75,663.2,Clearwater
16,35,Pooled,75,716.9888888888889,Clearwater
16,35,Pooled,-9,687.0820512820513,Clearwater
16,35,Hispanic,-9,650.35,Clearwater
16,35,Pooled,25,661.447619047619,Clearwater
16,35,Hispanic,25,637.5,Clearwater
16,35,AIAN,-9,683.8,Clearwater
16,35,White,-9,692.2451612903226,Clearwater
16,35,Hispanic,50,650.35,Clearwater
16,35,White,25,668.4,Clearwater
16,35,White,50,694.8,Clearwater
16,35,White,75,721.2,Clearwater
16,35,AIAN,25,626.3,Clearwater
16,35,AIAN,50,683.8,Clearwater
16,35,Pooled,50,689.218253968254,Clearwater
16,37,Pooled,25,689.5,Custer
16,37,White,25,696.3,Custer
16,37,Hispanic,75,724.8,Custer
16,37,Hispanic,25,665.7,Custer
16,37,White,-9,711.05,Custer
16,37,White,50,714,Custer
16,37,Pooled,-9,707.1,Custer
16,37,Hispanic,-9,695.25,Custer
16,37,Pooled,75,729.7285714285714,Custer
16,37,Hispanic,50,695.25,Custer
16,37,Pooled,50,709.6142857142856,Custer
16,37,White,75,731.7,Custer
16,39,Asian,50,701.15,Elmore
16,39,Hispanic,50,679.8,Elmore
16,39,AIAN,25,616.2,Elmore
16,39,White,75,714.8,Elmore
16,39,AIAN,50,636.35,Elmore
16,39,White,25,662,Elmore
16,39,Hispanic,25,669.4,Elmore
16,39,Hispanic,75,690.2,Elmore
16,39,AIAN,-9,636.35,Elmore
16,39,Asian,25,684.8,Elmore
16,39,Black,-9,630.508695652174,Elmore
16,39,Black,50,637.5999999999999,Elmore
16,39,AIAN,75,656.5,Elmore
16,39,White,50,688.4,Elmore
16,39,Black,75,660.9,Elmore
16,39,Black,25,614.3,Elmore
16,39,Hispanic,-9,676.3333333333334,Elmore
16,39,Pooled,75,711.152810902896,Elmore
16,39,Pooled,-9,686.3114711033274,Elmore
16,39,Asian,-9,701.15,Elmore
16,39,Pooled,50,685.5953243703669,Elmore
16,39,Pooled,25,660.0378378378379,Elmore
16,39,Asian,75,717.5,Elmore
16,39,White,-9,690.6,Elmore
16,41,Pooled,-9,721.8596153846154,Franklin
16,41,White,50,724.1,Franklin
16,41,White,75,740.1,Franklin
16,41,Hispanic,75,699.6,Franklin
16,41,Pooled,75,738.4636363636364,Franklin
16,41,Hispanic,-9,685.85,Franklin
16,41,Hispanic,25,672.1,Franklin
16,41,Pooled,25,706.7788990825688,Franklin
16,41,White,-9,723.3,Franklin
16,41,Pooled,50,722.6212677231026,Franklin
16,41,Hispanic,50,685.85,Franklin
16,41,White,25,708.1,Franklin
16,43,Hispanic,75,718.5,Fremont
16,43,White,-9,712.4888888888889,Fremont
16,43,Hispanic,25,688.3,Fremont
16,43,Pooled,75,737.1434782608695,Fremont
16,43,Pooled,25,691.4058823529411,Fremont
16,43,Pooled,50,714.2746803069053,Fremont
16,43,White,75,738.6,Fremont
16,43,Pooled,-9,711.8987012987013,Fremont
16,43,White,25,691.6,Fremont
16,43,Hispanic,-9,703.4,Fremont
16,43,Hispanic,50,703.4,Fremont
16,43,White,50,715.1,Fremont
16,45,Hispanic,25,650.3,Gem
16,45,White,25,673.4,Gem
16,45,AIAN,-9,657.5,Gem
16,45,Hispanic,-9,664.0941176470589,Gem
16,45,Pooled,50,695.1083580227662,Gem
16,45,White,50,698.0999999999999,Gem
16,45,AIAN,75,693.5,Gem
16,45,White,-9,694.7098039215687,Gem
16,45,Pooled,25,670.6415094339623,Gem
16,45,Pooled,75,719.5752066115703,Gem
16,45,Hispanic,50,667.05,Gem
16,45,White,75,722.8,Gem
16,45,AIAN,25,621.5,Gem
16,45,Pooled,-9,691.7878571428571,Gem
16,45,AIAN,50,657.5,Gem
16,45,Hispanic,75,683.8,Gem
16,47,Hispanic,75,683,Gooding
16,47,White,75,729.7,Gooding
16,47,Hispanic,-9,670.7342857142858,Gooding
16,47,Pooled,50,699.8960632648349,Gooding
16,47,White,-9,698.4341772151898,Gooding
16,47,Pooled,25,675.3540983606557,Gooding
16,47,Hispanic,25,667.1,Gooding
16,47,Pooled,-9,693.4108808290156,Gooding
16,47,White,25,677.7,Gooding
16,47,Hispanic,50,675.05,Gooding
16,47,White,50,703.7,Gooding
16,47,Pooled,75,724.438028169014,Gooding
16,49,Hispanic,75,696,Idaho
16,49,Pooled,-9,709.5694610778443,Idaho
16,49,White,25,691.1,Idaho
16,49,White,50,718.1500000000001,Idaho
16,49,Hispanic,50,685.7,Idaho
16,49,AIAN,25,614,Idaho
16,49,White,75,745.2,Idaho
16,49,Pooled,50,713.1435380116959,Idaho
16,49,White,-9,714.0298013245033,Idaho
16,49,AIAN,-9,649.25,Idaho
16,49,Hispanic,-9,685.7,Idaho
16,49,Pooled,25,687.1926315789474,Idaho
16,49,AIAN,75,684.5,Idaho
16,49,AIAN,50,649.25,Idaho
16,49,Pooled,75,739.0944444444444,Idaho
16,49,Hispanic,25,675.4,Idaho
16,51,White,50,716.95,Jefferson
16,51,Hispanic,-9,681.5310344827586,Jefferson
16,51,Pooled,50,713.3267490842491,Jefferson
16,51,Hispanic,25,675.6,Jefferson
16,51,White,-9,717.8476923076923,Jefferson
16,51,White,75,736.4,Jefferson
16,51,Pooled,-9,713.4389502762431,Jefferson
16,51,AIAN,50,650,Jefferson
16,51,AIAN,25,610.8,Jefferson
16,51,Pooled,25,693.0183333333333,Jefferson
16,51,Hispanic,75,697.1,Jefferson
16,51,White,25,697.5,Jefferson
16,51,AIAN,75,689.2,Jefferson
16,51,Hispanic,50,686.35,Jefferson
16,51,Pooled,75,733.6351648351648,Jefferson
16,51,AIAN,-9,650,Jefferson
16,53,White,50,699.5,Jerome
16,53,Hispanic,25,670.7,Jerome
16,53,Hispanic,-9,674.3521739130434,Jerome
16,53,Pooled,50,699.3105008311049,Jerome
16,53,Asian,-9,737.2,Jerome
16,53,Asian,50,737.2,Jerome
16,53,Pooled,-9,693.9625368731563,Jerome
16,53,Hispanic,50,681.2,Jerome
16,53,Asian,25,723,Jerome
16,53,White,75,728.7,Jerome
16,53,White,-9,695.9140350877193,Jerome
16,53,Pooled,25,671.4188118811882,Jerome
16,53,White,25,670.3,Jerome
16,53,Pooled,75,727.2021897810218,Jerome
16,53,Hispanic,75,691.7,Jerome
16,53,Asian,75,751.4,Jerome
16,55,Hispanic,-9,667.7244897959183,Kootenai
16,55,Hispanic,25,654.5,Kootenai
16,55,AIAN,25,635.8,Kootenai
16,55,Asian,50,695.7,Kootenai
16,55,White,50,699.25,Kootenai
16,55,AIAN,50,653.75,Kootenai
16,55,Pooled,75,720.9509287925697,Kootenai
16,55,Asian,25,689.9,Kootenai
16,55,Black,75,654.7,Kootenai
16,55,Asian,-9,695.7,Kootenai
16,55,Pooled,50,697.6265060629515,Kootenai
16,55,AIAN,75,671.7,Kootenai
16,55,Hispanic,50,672.5,Kootenai
16,55,Black,-9,656.15,Kootenai
16,55,White,-9,699.9397489539749,Kootenai
16,55,White,25,675.7,Kootenai
16,55,Pooled,25,674.3020833333334,Kootenai
16,55,AIAN,-9,653.75,Kootenai
16,55,Pooled,-9,698.0305511811024,Kootenai
16,55,Hispanic,75,690.5,Kootenai
16,55,White,75,722.8,Kootenai
16,55,Asian,75,701.5,Kootenai
16,55,Black,50,656.1500000000001,Kootenai
16,55,Black,25,657.6,Kootenai
16,57,Black,75,700,Latah
16,57,Hispanic,50,686.5,Latah
16,57,Hispanic,75,700.4,Latah
16,57,AIAN,25,626.1,Latah
16,57,Pooled,25,689.8942675159236,Latah
16,57,Asian,25,720,Latah
16,57,Pooled,75,733.7058365758755,Latah
16,57,Black,25,647,Latah
16,57,Asian,50,727.65,Latah
16,57,AIAN,75,681.8,Latah
16,57,Pooled,-9,717.0913043478261,Latah
16,57,Asian,-9,727.65,Latah
16,57,White,-9,719.921052631579,Latah
16,57,Hispanic,-9,686.5,Latah
16,57,Black,-9,673.5,Latah
16,57,AIAN,50,653.95,Latah
16,57,White,75,735.8,Latah
16,57,AIAN,-9,653.95,Latah
16,57,Pooled,50,711.8000520458995,Latah
16,57,White,25,692.7,Latah
16,57,White,50,714.25,Latah
16,57,Black,50,673.5,Latah
16,57,Hispanic,25,672.6,Latah
16,57,Asian,75,735.3,Latah
16,59,White,25,691.9,Lemhi
16,59,Hispanic,25,663.6,Lemhi
16,59,Hispanic,-9,677.95,Lemhi
16,59,Hispanic,75,692.3,Lemhi
16,59,Pooled,75,727.748717948718,Lemhi
16,59,Pooled,-9,704.749,Lemhi
16,59,White,-9,707.079347826087,Lemhi
16,59,Hispanic,50,677.95,Lemhi
16,59,White,50,711.8499999999999,Lemhi
16,59,Pooled,50,708.8964901218999,Lemhi
16,59,White,75,731.8,Lemhi
16,59,Pooled,25,690.0442622950819,Lemhi
16,61,Hispanic,25,678,Lewis
16,61,White,25,693.6,Lewis
16,61,Pooled,25,668.9212121212121,Lewis
16,61,Hispanic,75,681.1,Lewis
16,61,AIAN,50,633.15,Lewis
16,61,Pooled,75,702.758064516129,Lewis
16,61,AIAN,-9,633.15,Lewis
16,61,White,50,715.6500000000001,Lewis
16,61,Hispanic,-9,679.55,Lewis
16,61,White,75,737.7,Lewis
16,61,Pooled,50,685.8396383186705,Lewis
16,61,AIAN,25,607.4,Lewis
16,61,White,-9,714.271875,Lewis
16,61,Pooled,-9,685.3109375,Lewis
16,61,Hispanic,50,679.55,Lewis
16,61,AIAN,75,658.9,Lewis
16,63,Pooled,-9,698.3133333333334,Lincoln
16,63,Pooled,25,690.8586206896551,Lincoln
16,63,White,25,690.5,Lincoln
16,63,Pooled,50,701.3418103448275,Lincoln
16,63,White,-9,700.9108108108109,Lincoln
16,63,Hispanic,75,679.5,Lincoln
16,63,Pooled,75,711.825,Lincoln
16,63,Hispanic,-9,686.3,Lincoln
16,63,White,75,722.6,Lincoln
16,63,Hispanic,25,693.1,Lincoln
16,63,Hispanic,50,686.3,Lincoln
16,63,White,50,706.55,Lincoln
16,65,Asian,-9,722.75,Madison
16,65,White,25,718.5,Madison
16,65,White,-9,735.7725,Madison
16,65,Pooled,25,715.6161111111111,Madison
16,65,Asian,75,735.5,Madison
16,65,Hispanic,-9,690.15,Madison
16,65,Asian,50,722.75,Madison
16,65,Hispanic,75,714.9,Madison
16,65,Pooled,75,746.7593495934959,Madison
16,65,Hispanic,25,674.4,Madison
16,65,White,50,733.2,Madison
16,65,Pooled,-9,733.600234741784,Madison
16,65,Asian,25,710,Madison
16,65,White,75,747.9,Madison
16,65,Pooled,50,731.1877303523036,Madison
16,65,Hispanic,50,694.65,Madison
16,67,AIAN,75,722.5,Minidoka
16,67,Hispanic,75,690.4,Minidoka
16,67,White,25,685.1,Minidoka
16,67,Pooled,-9,699.8157270029674,Minidoka
16,67,AIAN,-9,669.7,Minidoka
16,67,AIAN,50,669.7,Minidoka
16,67,AIAN,25,616.9,Minidoka
16,67,Pooled,75,734.3992805755396,Minidoka
16,67,Hispanic,50,676.8,Minidoka
16,67,Hispanic,-9,666.4380952380952,Minidoka
16,67,Hispanic,25,663.2,Minidoka
16,67,White,-9,712.2428571428571,Minidoka
16,67,Pooled,25,675.5373737373737,Minidoka
16,67,White,75,738.3,Minidoka
16,67,Pooled,50,704.9683271564567,Minidoka
16,67,White,50,711.7,Minidoka
16,69,Hispanic,50,670.3,Nez Perce
16,69,Black,25,620.7,Nez Perce
16,69,Pooled,75,716.091131498471,Nez Perce
16,69,AIAN,50,613.65,Nez Perce
16,69,Hispanic,25,653.9,Nez Perce
16,69,AIAN,-9,611.9714285714285,Nez Perce
16,69,Black,50,661.25,Nez Perce
16,69,Hispanic,-9,669.3352941176471,Nez Perce
16,69,White,75,718.6,Nez Perce
16,69,Black,-9,661.25,Nez Perce
16,69,White,25,664.1,Nez Perce
16,69,AIAN,75,625.4,Nez Perce
16,69,Pooled,25,661.9391836734694,Nez Perce
16,69,AIAN,25,601.9,Nez Perce
16,69,Asian,-9,728.2,Nez Perce
16,69,Black,75,701.8,Nez Perce
16,69,Asian,75,733.9,Nez Perce
16,69,White,-9,695.7619047619048,Nez Perce
16,69,Asian,50,728.2,Nez Perce
16,69,Pooled,50,689.0151575859702,Nez Perce
16,69,Hispanic,75,686.7,Nez Perce
16,69,Asian,25,722.5,Nez Perce
16,69,White,50,691.35,Nez Perce
16,69,Pooled,-9,692.8966783216783,Nez Perce
16,71,Hispanic,75,713.7,Oneida
16,71,White,75,732.4,Oneida
16,71,Hispanic,-9,687.85,Oneida
16,71,Pooled,-9,717.7777777777778,Oneida
16,71,Hispanic,25,662,Oneida
16,71,White,50,720.9,Oneida
16,71,Pooled,25,704.66,Oneida
16,71,Hispanic,50,687.85,Oneida
16,71,White,-9,721.0575342465753,Oneida
16,71,White,25,709.4,Oneida
16,71,Pooled,50,717.6178048780488,Oneida
16,71,Pooled,75,730.5756097560976,Oneida
16,73,Hispanic,-9,672.4725,Owyhee
16,73,Hispanic,75,677.4,Owyhee
16,73,White,75,715.5,Owyhee
16,73,Hispanic,50,673.75,Owyhee
16,73,Pooled,-9,688.3280612244898,Owyhee
16,73,AIAN,-9,648,Owyhee
16,73,White,-9,692.2887096774193,Owyhee
16,73,Asian,50,737.6,Owyhee
16,73,Pooled,75,706.7098591549296,Owyhee
16,73,Asian,25,726.6,Owyhee
16,73,White,25,680.4,Owyhee
16,73,AIAN,50,648,Owyhee
16,73,Asian,-9,737.6,Owyhee
16,73,Asian,75,748.6,Owyhee
16,73,AIAN,75,666.3,Owyhee
16,73,Pooled,25,677.8872,Owyhee
16,73,White,50,697.95,Owyhee
16,73,Pooled,50,692.2985295774648,Owyhee
16,73,Hispanic,25,670.1,Owyhee
16,73,AIAN,25,629.7,Owyhee
16,75,Hispanic,25,647.2,Payette
16,75,AIAN,-9,621.85,Payette
16,75,Pooled,25,657.8845360824743,Payette
16,75,White,75,715.5,Payette
16,75,White,25,659.1,Payette
16,75,Pooled,50,685.1628562765313,Payette
16,75,Asian,25,736.5,Payette
16,75,Hispanic,50,668.6500000000001,Payette
16,75,AIAN,25,600.1,Payette
16,75,White,-9,683.2714285714286,Payette
16,75,Asian,-9,735.35,Payette
16,75,Hispanic,-9,657.2941176470588,Payette
16,75,Pooled,-9,680.3684848484849,Payette
16,75,Hispanic,75,690.1,Payette
16,75,Pooled,75,712.4411764705883,Payette
16,75,AIAN,50,621.85,Payette
16,75,White,50,687.3,Payette
16,75,Asian,75,734.2,Payette
16,75,Asian,50,735.35,Payette
16,75,AIAN,75,643.6,Payette
16,77,Pooled,50,702.5731461167179,Power
16,77,Pooled,25,677.2509433962264,Power
16,77,White,75,732.5,Power
16,77,Pooled,75,727.8953488372093,Power
16,77,Pooled,-9,699.9354166666667,Power
16,77,Hispanic,50,677.4,Power
16,77,Hispanic,75,692.9,Power
16,77,Hispanic,-9,668.9454545454546,Power
16,77,White,25,684.5,Power
16,77,Hispanic,25,661.9,Power
16,77,White,-9,709.1486486486486,Power
16,77,White,50,708.5,Power
16,79,White,50,691.55,Shoshone
16,79,Hispanic,75,713.4,Shoshone
16,79,Pooled,25,665.4733333333334,Shoshone
16,79,White,-9,686.8258928571429,Shoshone
16,79,AIAN,75,660.8,Shoshone
16,79,Hispanic,50,691.8499999999999,Shoshone
16,79,Hispanic,25,670.3,Shoshone
16,79,Hispanic,-9,691.85,Shoshone
16,79,AIAN,-9,643.75,Shoshone
16,79,Pooled,-9,684.44765625,Shoshone
16,79,White,75,715.6,Shoshone
16,79,AIAN,25,626.7,Shoshone
16,79,White,25,667.5,Shoshone
16,79,AIAN,50,643.75,Shoshone
16,79,Pooled,50,688.3857232704403,Shoshone
16,79,Pooled,75,711.2981132075472,Shoshone
16,81,Hispanic,75,679.8,Teton
16,81,Pooled,75,730.6225806451613,Teton
16,81,White,75,748.3,Teton
16,81,Pooled,-9,724.253125,Teton
16,81,Hispanic,25,701.3,Teton
16,81,Hispanic,-9,690.55,Teton
16,81,Hispanic,50,690.55,Teton
16,81,Pooled,25,718.269696969697,Teton
16,81,White,25,723.7,Teton
16,81,White,-9,735.4875,Teton
16,81,Pooled,50,724.4461388074292,Teton
16,81,White,50,736,Teton
16,83,AIAN,75,685.9,Twin Falls
16,83,Asian,25,698.8,Twin Falls
16,83,Black,50,671.75,Twin Falls
16,83,Pooled,50,700.1316161142839,Twin Falls
16,83,Pooled,75,725.5277834525026,Twin Falls
16,83,Pooled,-9,698.6190682036504,Twin Falls
16,83,Asian,75,701.5,Twin Falls
16,83,Asian,-9,700.15,Twin Falls
16,83,Hispanic,25,664.8,Twin Falls
16,83,Hispanic,75,687.8,Twin Falls
16,83,AIAN,25,656.3,Twin Falls
16,83,White,75,728.1,Twin Falls
16,83,Black,-9,671.75,Twin Falls
16,83,AIAN,50,671.0999999999999,Twin Falls
16,83,AIAN,-9,671.1,Twin Falls
16,83,Hispanic,50,676.3,Twin Falls
16,83,Hispanic,-9,669.809900990099,Twin Falls
16,83,Pooled,25,674.7354487760653,Twin Falls
16,83,Asian,50,700.15,Twin Falls
16,83,White,25,676.7,Twin Falls
16,83,Black,25,636.4,Twin Falls
16,83,Black,75,707.1,Twin Falls
16,83,White,50,702.4000000000001,Twin Falls
16,83,White,-9,702.2595628415301,Twin Falls
16,85,Hispanic,25,665.2,Valley
16,85,Hispanic,75,702.8,Valley
16,85,White,-9,702.41875,Valley
16,85,White,25,680.4,Valley
16,85,White,75,734.6,Valley
16,85,Pooled,75,727.1176470588235,Valley
16,85,Pooled,25,677.7565217391304,Valley
16,85,Pooled,-9,698.735,Valley
16,85,White,50,707.5,Valley
16,85,Hispanic,50,684,Valley
16,85,Pooled,50,702.437084398977,Valley
16,85,Hispanic,-9,684,Valley
16,87,Pooled,-9,688.4605442176871,Washington
16,87,Pooled,75,720.4694915254237,Washington
16,87,Hispanic,75,672.7,Washington
16,87,White,50,699.55,Washington
16,87,White,75,726.9,Washington
16,87,White,25,672.2,Washington
16,87,Pooled,50,693.7347457627118,Washington
16,87,Pooled,25,667,Washington
16,87,Hispanic,25,643.6,Washington
16,87,Hispanic,50,658.1500000000001,Washington
16,87,White,-9,695.1387096774193,Washington
16,87,Hispanic,-9,652.4565217391304,Washington
17,1,Asian,50,729.95,Adams
17,1,White,75,733.6,Adams
17,1,Pooled,50,695.2125074421233,Adams
17,1,Hispanic,25,646.5,Adams
17,1,AIAN,-9,647.6,Adams
17,1,AIAN,75,661.5,Adams
17,1,Black,75,643.5,Adams
17,1,Hispanic,-9,671.7,Adams
17,1,Asian,25,721.9,Adams
17,1,Black,-9,605.5866666666667,Adams
17,1,Pooled,-9,699.8596511627907,Adams
17,1,AIAN,25,633.7,Adams
17,1,Asian,-9,729.95,Adams
17,1,Pooled,75,731.2174047373842,Adams
17,1,White,25,663.3,Adams
17,1,White,-9,703.9080745341615,Adams
17,1,White,50,698.45,Adams
17,1,Hispanic,75,696.9,Adams
17,1,Pooled,25,659.2076101468625,Adams
17,1,AIAN,50,647.6,Adams
17,1,Black,50,617.65,Adams
17,1,Hispanic,50,671.7,Adams
17,1,Black,25,591.8,Adams
17,1,Asian,75,738,Adams
17,3,White,75,699.9,Alexander
17,3,Black,25,585.5,Alexander
17,3,Pooled,25,609.829268292683,Alexander
17,3,Black,50,603.15,Alexander
17,3,Black,-9,590.9307692307692,Alexander
17,3,Pooled,-9,629.5614035087719,Alexander
17,3,White,25,638,Alexander
17,3,White,-9,661.9612903225807,Alexander
17,3,Pooled,75,680.125,Alexander
17,3,Pooled,50,644.9771341463415,Alexander
17,3,White,50,668.95,Alexander
17,3,Black,75,620.8,Alexander
17,5,Black,75,664.5,Bond
17,5,White,50,686.95,Bond
17,5,Hispanic,50,656.8499999999999,Bond
17,5,White,75,719.2,Bond
17,5,Hispanic,-9,656.85,Bond
17,5,Hispanic,75,684.4,Bond
17,5,Pooled,50,682.7399572649572,Bond
17,5,Pooled,25,649.7222222222222,Bond
17,5,Black,-9,627.5,Bond
17,5,White,25,654.7,Bond
17,5,Hispanic,25,629.3,Bond
17,5,White,-9,693.4,Bond
17,5,Black,25,590.5,Bond
17,5,Pooled,75,715.7576923076923,Bond
17,5,Black,50,627.5,Bond
17,5,Pooled,-9,688.7431818181818,Bond
17,7,Asian,75,727.2,Boone
17,7,Hispanic,75,680.6,Boone
17,7,Hispanic,-9,664.4545454545455,Boone
17,7,Black,50,610.8,Boone
17,7,White,25,655.4,Boone
17,7,Hispanic,50,667.6500000000001,Boone
17,7,White,-9,692.8778761061947,Boone
17,7,Pooled,50,681.4589485099204,Boone
17,7,White,50,682.9,Boone
17,7,Black,-9,610.8,Boone
17,7,Pooled,-9,688.8768996960487,Boone
17,7,Pooled,25,655.2169491525424,Boone
17,7,Hispanic,25,654.7,Boone
17,7,Black,25,596.7,Boone
17,7,Pooled,75,707.7009478672986,Boone
17,7,White,75,710.4,Boone
17,7,Asian,50,719.45,Boone
17,7,Asian,25,711.7,Boone
17,7,Asian,-9,719.45,Boone
17,7,Black,75,624.9,Boone
17,9,White,25,668.8,Brown
17,9,Pooled,75,719,Brown
17,9,Pooled,-9,694.684375,Brown
17,9,White,75,719,Brown
17,9,White,-9,694.684375,Brown
17,9,White,50,693.9,Brown
17,9,Pooled,50,693.9,Brown
17,9,Pooled,25,668.8,Brown
17,11,Hispanic,75,696.8,Bureau
17,11,Pooled,75,721.9050847457627,Bureau
17,11,Hispanic,50,676.3,Bureau
17,11,Black,25,620.3,Bureau
17,11,Black,75,634.5,Bureau
17,11,Asian,25,734.2,Bureau
17,11,Hispanic,25,655.8,Bureau
17,11,Pooled,-9,698.8133333333334,Bureau
17,11,Hispanic,-9,671.9842105263158,Bureau
17,11,Asian,75,744.2,Bureau
17,11,White,75,723.7,Bureau
17,11,Black,-9,627.4,Bureau
17,11,Asian,-9,739.2,Bureau
17,11,Asian,50,739.2,Bureau
17,11,Pooled,25,665.5837398373984,Bureau
17,11,White,25,665.7,Bureau
17,11,White,50,694.7,Bureau
17,11,White,-9,700.6397590361446,Bureau
17,11,Black,50,627.4,Bureau
17,11,Pooled,50,693.7444122915806,Bureau
17,13,Pooled,-9,717.253125,Calhoun
17,13,Pooled,75,741.1,Calhoun
17,13,White,-9,717.253125,Calhoun
17,13,Pooled,25,682.4,Calhoun
17,13,White,50,711.75,Calhoun
17,13,White,25,682.4,Calhoun
17,13,White,75,741.1,Calhoun
17,13,Pooled,50,711.75,Calhoun
17,15,Black,25,600.6,Carroll
17,15,White,-9,703.070351758794,Carroll
17,15,Hispanic,75,702.2,Carroll
17,15,Pooled,25,668.740206185567,Carroll
17,15,Black,75,638.2,Carroll
17,15,Pooled,-9,698.806511627907,Carroll
17,15,White,75,727.4,Carroll
17,15,Pooled,50,696.131120041936,Carroll
17,15,Black,-9,619.4,Carroll
17,15,Hispanic,-9,672.15,Carroll
17,15,White,50,700.2,Carroll
17,15,Hispanic,25,642.1,Carroll
17,15,Pooled,75,723.522033898305,Carroll
17,15,Black,50,619.4000000000001,Carroll
17,15,White,25,673,Carroll
17,15,Hispanic,50,672.1500000000001,Carroll
17,17,White,75,720.5,Cass
17,17,Hispanic,75,670.2,Cass
17,17,Hispanic,25,642.1,Cass
17,17,Pooled,75,718.5271739130435,Cass
17,17,Asian,-9,729.5,Cass
17,17,Asian,25,721,Cass
17,17,Hispanic,50,656.1500000000001,Cass
17,17,Pooled,-9,685.1379120879121,Cass
17,17,White,-9,684.7414634146342,Cass
17,17,Pooled,25,651.0066666666667,Cass
17,17,White,25,648.1,Cass
17,17,Hispanic,-9,656.15,Cass
17,17,Pooled,50,684.7669202898551,Cass
17,17,Asian,50,729.5,Cass
17,17,Asian,75,738,Cass
17,17,White,50,684.3,Cass
17,19,White,25,666,Champaign
17,19,Hispanic,50,671.45,Champaign
17,19,Pooled,-9,693.9710971483809,Champaign
17,19,Pooled,25,645.3281818181819,Champaign
17,19,Hispanic,75,692.6,Champaign
17,19,AIAN,50,647.15,Champaign
17,19,Asian,75,749.6,Champaign
17,19,White,-9,709.1057401812689,Champaign
17,19,AIAN,-9,647.15,Champaign
17,19,Black,-9,597.875,Champaign
17,19,Black,75,635.5,Champaign
17,19,Hispanic,-9,669.9392857142857,Champaign
17,19,AIAN,25,612.8,Champaign
17,19,Black,25,586.5,Champaign
17,19,White,50,696.75,Champaign
17,19,Asian,25,737.5,Champaign
17,19,Pooled,75,722.8048498845266,Champaign
17,19,Asian,50,743.55,Champaign
17,19,AIAN,75,681.5,Champaign
17,19,Black,50,611,Champaign
17,19,White,75,727.5,Champaign
17,19,Asian,-9,745.1057142857143,Champaign
17,19,Hispanic,25,650.3,Champaign
17,19,Pooled,50,684.0665158513542,Champaign
17,21,Black,75,647.8,Christian
17,21,White,25,653.6,Christian
17,21,Hispanic,25,621.5,Christian
17,21,White,75,718.3,Christian
17,21,Pooled,50,685.2550288476532,Christian
17,21,Pooled,25,653.6811320754717,Christian
17,21,Black,50,629.7,Christian
17,21,Pooled,-9,687.3414096916299,Christian
17,21,Hispanic,-9,646.55,Christian
17,21,Black,-9,629.7,Christian
17,21,White,50,685.95,Christian
17,21,Asian,-9,739.25,Christian
17,21,Pooled,75,716.8289256198348,Christian
