country;variable;percentile;year;value;age;pop
DD;acaincj992;p93p94;1980;33668.3;992;j
DD;acaincj992;p93p94;1981;34486.3;992;j
DD;acaincj992;p93p94;1982;33839;992;j
DD;acaincj992;p93p94;1983;33598.6;992;j
DD;acaincj992;p93p94;1984;33749.8;992;j
DD;acaincj992;p93p94;1985;34136.8;992;j
DD;acaincj992;p93p94;1986;33999.9;992;j
DD;acaincj992;p93p94;1987;34062.3;992;j
DD;acaincj992;p93p94;1988;34364.3;992;j
DD;acaincj992;p93p94;1989;35978.7;992;j
DD;acaincj992;p93p94;1990;31605.5;992;j
DD;gcaincj992;p0p100;1980;0.2606;992;j
DD;gcaincj992;p0p100;1981;0.2585;992;j
DD;gcaincj992;p0p100;1982;0.2564;992;j
DD;gcaincj992;p0p100;1983;0.2543;992;j
DD;gcaincj992;p0p100;1984;0.2571;992;j
DD;gcaincj992;p0p100;1985;0.2599;992;j
DD;gcaincj992;p0p100;1986;0.2589;992;j
DD;gcaincj992;p0p100;1987;0.258;992;j
DD;gcaincj992;p0p100;1988;0.257;992;j
DD;gcaincj992;p0p100;1989;0.257;992;j
DD;gcaincj992;p0p100;1990;0.2571;992;j
DD;aptincj992;p45p46;1980;28235;992;j
DD;aptincj992;p45p46;1981;28608.7;992;j
DD;aptincj992;p45p46;1982;28045.3;992;j
DD;aptincj992;p45p46;1983;27974.6;992;j
DD;aptincj992;p45p46;1984;28099;992;j
DD;aptincj992;p45p46;1985;28379.2;992;j
DD;aptincj992;p45p46;1986;28442.4;992;j
DD;aptincj992;p45p46;1987;28707.3;992;j
DD;aptincj992;p45p46;1988;29069.2;992;j
DD;aptincj992;p45p46;1989;30149.6;992;j
DD;aptincj992;p45p46;1990;26127.4;992;j
DD;bptincj992;p56p100;1980;1.2964;992;j
DD;bptincj992;p56p100;1981;1.3067;992;j
DD;bptincj992;p56p100;1982;1.3173;992;j
DD;bptincj992;p56p100;1983;1.328;992;j
DD;bptincj992;p56p100;1984;1.3389;992;j
DD;bptincj992;p56p100;1985;1.3499;992;j
DD;bptincj992;p56p100;1986;1.352;992;j
DD;bptincj992;p56p100;1987;1.3541;992;j
DD;bptincj992;p56p100;1988;1.3562;992;j
DD;bptincj992;p56p100;1989;1.3562;992;j
DD;bptincj992;p56p100;1990;1.3562;992;j
DD;bcaincj992;p86p100;1980;1.1946;992;j
DD;bcaincj992;p86p100;1981;1.21;992;j
DD;bcaincj992;p86p100;1982;1.2255;992;j
DD;bcaincj992;p86p100;1983;1.2412;992;j
DD;bcaincj992;p86p100;1984;1.2564;992;j
DD;bcaincj992;p86p100;1985;1.2722;992;j
DD;bcaincj992;p86p100;1986;1.2837;992;j
DD;bcaincj992;p86p100;1987;1.2961;992;j
DD;bcaincj992;p86p100;1988;1.3079;992;j
DD;bcaincj992;p86p100;1989;1.3079;992;j
DD;bcaincj992;p86p100;1990;1.3081;992;j
DD;bcaincj992;p41p100;1980;1.4041;992;j
DD;bcaincj992;p41p100;1981;1.4134;992;j
DD;bcaincj992;p41p100;1982;1.4224;992;j
DD;bcaincj992;p41p100;1983;1.4324;992;j
DD;bcaincj992;p41p100;1984;1.4408;992;j
DD;bcaincj992;p41p100;1985;1.4494;992;j
DD;bcaincj992;p41p100;1986;1.4538;992;j
DD;bcaincj992;p41p100;1987;1.4583;992;j
DD;bcaincj992;p41p100;1988;1.4628;992;j
DD;bcaincj992;p41p100;1989;1.4627;992;j
DD;bcaincj992;p41p100;1990;1.463;992;j
DD;bcaincj992;p96p100;1980;1.151;992;j
DD;bcaincj992;p96p100;1981;1.1866;992;j
DD;bcaincj992;p96p100;1982;1.2222;992;j
DD;bcaincj992;p96p100;1983;1.2577;992;j
DD;bcaincj992;p96p100;1984;1.2851;992;j
DD;bcaincj992;p96p100;1985;1.3124;992;j
DD;bcaincj992;p96p100;1986;1.3298;992;j
DD;bcaincj992;p96p100;1987;1.3471;992;j
DD;bcaincj992;p96p100;1988;1.3643;992;j
DD;bcaincj992;p96p100;1989;1.3643;992;j
DD;bcaincj992;p96p100;1990;1.3644;992;j
DD;aptincj992;p88p100;1980;52303.10000000001;992;j
DD;aptincj992;p88p100;1981;53902.7;992;j
DD;aptincj992;p88p100;1982;53750.9;992;j
DD;aptincj992;p88p100;1983;54541.3;992;j
DD;aptincj992;p88p100;1984;55913.5;992;j
DD;aptincj992;p88p100;1985;57633.8;992;j
DD;aptincj992;p88p100;1986;58135.3;992;j
DD;aptincj992;p88p100;1987;59056.9;992;j
DD;aptincj992;p88p100;1988;60188.3;992;j
DD;aptincj992;p88p100;1989;62425;992;j
DD;aptincj992;p88p100;1990;54097.8;992;j
DD;bcaincj992;p60p100;1980;1.2742;992;j
DD;bcaincj992;p60p100;1981;1.2831;992;j
DD;bcaincj992;p60p100;1982;1.2919;992;j
DD;bcaincj992;p60p100;1983;1.3007;992;j
DD;bcaincj992;p60p100;1984;1.314;992;j
DD;bcaincj992;p60p100;1985;1.3267;992;j
DD;bcaincj992;p60p100;1986;1.3282;992;j
DD;bcaincj992;p60p100;1987;1.3294;992;j
DD;bcaincj992;p60p100;1988;1.3303;992;j
DD;bcaincj992;p60p100;1989;1.3304;992;j
DD;bcaincj992;p60p100;1990;1.3304;992;j
DD;bcaincj992;p67p100;1980;1.2477;992;j
DD;bcaincj992;p67p100;1981;1.258;992;j
DD;bcaincj992;p67p100;1982;1.2683;992;j
DD;bcaincj992;p67p100;1983;1.2789;992;j
DD;bcaincj992;p67p100;1984;1.291;992;j
DD;bcaincj992;p67p100;1985;1.3034;992;j
DD;bcaincj992;p67p100;1986;1.3058;992;j
DD;bcaincj992;p67p100;1987;1.3081;992;j
DD;bcaincj992;p67p100;1988;1.3106;992;j
DD;bcaincj992;p67p100;1989;1.3106;992;j
DD;bcaincj992;p67p100;1990;1.3106;992;j
DD;bcaincj992;p20p100;1980;1.8926;992;j
DD;bcaincj992;p20p100;1981;1.8778;992;j
DD;bcaincj992;p20p100;1982;1.8596;992;j
DD;bcaincj992;p20p100;1983;1.8397;992;j
DD;bcaincj992;p20p100;1984;1.8594;992;j
DD;bcaincj992;p20p100;1985;1.879;992;j
DD;bcaincj992;p20p100;1986;1.8927;992;j
DD;bcaincj992;p20p100;1987;1.9057;992;j
DD;bcaincj992;p20p100;1988;1.9183;992;j
DD;bcaincj992;p20p100;1989;1.9182;992;j
DD;bcaincj992;p20p100;1990;1.9186;992;j
DD;bptincj992;p13p100;1980;3.381;992;j
DD;bptincj992;p13p100;1981;3.3613;992;j
DD;bptincj992;p13p100;1982;3.3369;992;j
DD;bptincj992;p13p100;1983;3.307;992;j
DD;bptincj992;p13p100;1984;3.3417;992;j
DD;bptincj992;p13p100;1985;3.3767;992;j
DD;bptincj992;p13p100;1986;3.3992;992;j
DD;bptincj992;p13p100;1987;3.4223;992;j
DD;bptincj992;p13p100;1988;3.4463;992;j
DD;bptincj992;p13p100;1989;3.4463;992;j
DD;bptincj992;p13p100;1990;3.4463;992;j
DD;aflcini992;p0p100;1970;0;992;i
DD;aflcini992;p0p100;1971;0;992;i
DD;aflcini992;p0p100;1972;0;992;i
DD;aflcini992;p0p100;1973;0;992;i
DD;aflcini992;p0p100;1974;0;992;i
DD;aflcini992;p0p100;1975;0;992;i
DD;aflcini992;p0p100;1976;0;992;i
DD;aflcini992;p0p100;1977;0;992;i
DD;aflcini992;p0p100;1978;0;992;i
DD;aflcini992;p0p100;1979;0;992;i
DD;aflcini992;p0p100;1980;0;992;i
DD;aflcini992;p0p100;1981;0;992;i
DD;aflcini992;p0p100;1982;0;992;i
DD;aflcini992;p0p100;1983;0;992;i
DD;aflcini992;p0p100;1984;0;992;i
DD;aflcini992;p0p100;1985;0;992;i
DD;aflcini992;p0p100;1986;0;992;i
DD;aflcini992;p0p100;1987;0;992;i
DD;aflcini992;p0p100;1988;0;992;i
DD;aflcini992;p0p100;1989;0;992;i
DD;aflcini992;p0p100;1990;0;992;i
DD;acaincj992;p99.996p99.997;1980;72365.40000000001;992;j
DD;acaincj992;p99.996p99.997;1981;100795.3;992;j
DD;acaincj992;p99.996p99.997;1982;134659.6;992;j
DD;acaincj992;p99.996p99.997;1983;178292.6;992;j
DD;acaincj992;p99.996p99.997;1984;214571.8;992;j
DD;acaincj992;p99.996p99.997;1985;256700;992;j
DD;acaincj992;p99.996p99.997;1986;276261.9;992;j
DD;acaincj992;p99.996p99.997;1987;297447.3;992;j
DD;acaincj992;p99.996p99.997;1988;320725.3;992;j
DD;acaincj992;p99.996p99.997;1989;335807.4;992;j
DD;acaincj992;p99.996p99.997;1990;294957.1;992;j
DD;aflcini999;p0p100;1970;0;999;i
DD;aflcini999;p0p100;1971;0;999;i
DD;aflcini999;p0p100;1972;0;999;i
DD;aflcini999;p0p100;1973;0;999;i
DD;aflcini999;p0p100;1974;0;999;i
DD;aflcini999;p0p100;1975;0;999;i
DD;aflcini999;p0p100;1976;0;999;i
DD;aflcini999;p0p100;1977;0;999;i
DD;aflcini999;p0p100;1978;0;999;i
DD;aflcini999;p0p100;1979;0;999;i
DD;aflcini999;p0p100;1980;0;999;i
DD;aflcini999;p0p100;1981;0;999;i
DD;aflcini999;p0p100;1982;0;999;i
DD;aflcini999;p0p100;1983;0;999;i
DD;aflcini999;p0p100;1984;0;999;i
DD;aflcini999;p0p100;1985;0;999;i
DD;aflcini999;p0p100;1986;0;999;i
DD;aflcini999;p0p100;1987;0;999;i
DD;aflcini999;p0p100;1988;0;999;i
DD;aflcini999;p0p100;1989;0;999;i
DD;aflcini999;p0p100;1990;0;999;i
DD;adiincj992;p91p100;1980;48178.4;992;j
DD;adiincj992;p91p100;1981;50207.5;992;j
DD;adiincj992;p91p100;1982;50095.5;992;j
DD;adiincj992;p91p100;1983;50557;992;j
DD;adiincj992;p91p100;1984;51444.3;992;j
DD;adiincj992;p91p100;1985;52691;992;j
DD;adiincj992;p91p100;1986;52958;992;j
DD;adiincj992;p91p100;1987;53538;992;j
DD;adiincj992;p91p100;1988;54504.3;992;j
DD;adiincj992;p91p100;1989;57064.1;992;j
DD;adiincj992;p91p100;1990;50141.5;992;j
DD;bcaincj992;p99.8p100;1980;1.0953;992;j
DD;bcaincj992;p99.8p100;1981;1.156;992;j
DD;bcaincj992;p99.8p100;1982;1.226;992;j
DD;bcaincj992;p99.8p100;1983;1.3012;992;j
DD;bcaincj992;p99.8p100;1984;1.352;992;j
DD;bcaincj992;p99.8p100;1985;1.4033;992;j
DD;bcaincj992;p99.8p100;1986;1.4254;992;j
DD;bcaincj992;p99.8p100;1987;1.446;992;j
DD;bcaincj992;p99.8p100;1988;1.4649;992;j
DD;bcaincj992;p99.8p100;1989;1.465;992;j
DD;bcaincj992;p99.8p100;1990;1.4649;992;j
DD;bcaincj992;p73p100;1980;1.2295;992;j
DD;bcaincj992;p73p100;1981;1.2403;992;j
DD;bcaincj992;p73p100;1982;1.2514;992;j
DD;bcaincj992;p73p100;1983;1.2627;992;j
DD;bcaincj992;p73p100;1984;1.277;992;j
DD;bcaincj992;p73p100;1985;1.291;992;j
DD;bcaincj992;p73p100;1986;1.2939;992;j
DD;bcaincj992;p73p100;1987;1.2967;992;j
DD;bcaincj992;p73p100;1988;1.2997;992;j
DD;bcaincj992;p73p100;1989;1.2997;992;j
DD;bcaincj992;p73p100;1990;1.2997;992;j
DD;bcaincj992;p45p100;1980;1.3639;992;j
DD;bcaincj992;p45p100;1981;1.3715;992;j
DD;bcaincj992;p45p100;1982;1.3796;992;j
DD;bcaincj992;p45p100;1983;1.3874;992;j
DD;bcaincj992;p45p100;1984;1.3981;992;j
DD;bcaincj992;p45p100;1985;1.4094;992;j
DD;bcaincj992;p45p100;1986;1.4117;992;j
DD;bcaincj992;p45p100;1987;1.4145;992;j
DD;bcaincj992;p45p100;1988;1.4173;992;j
DD;bcaincj992;p45p100;1989;1.4172;992;j
DD;bcaincj992;p45p100;1990;1.4176;992;j
DD;bcaincj992;p44p100;1980;1.3726;992;j
DD;bcaincj992;p44p100;1981;1.3803;992;j
DD;bcaincj992;p44p100;1982;1.3874;992;j
DD;bcaincj992;p44p100;1983;1.3954;992;j
DD;bcaincj992;p44p100;1984;1.407;992;j
DD;bcaincj992;p44p100;1985;1.4175;992;j
DD;bcaincj992;p44p100;1986;1.421;992;j
DD;bcaincj992;p44p100;1987;1.4237;992;j
DD;bcaincj992;p44p100;1988;1.427;992;j
DD;bcaincj992;p44p100;1989;1.427;992;j
DD;bcaincj992;p44p100;1990;1.4267;992;j
DD;bcaincj992;p99.4p100;1980;1.1107;992;j
DD;bcaincj992;p99.4p100;1981;1.1651;992;j
DD;bcaincj992;p99.4p100;1982;1.2248;992;j
DD;bcaincj992;p99.4p100;1983;1.2876;992;j
DD;bcaincj992;p99.4p100;1984;1.3311;992;j
DD;bcaincj992;p99.4p100;1985;1.375;992;j
DD;bcaincj992;p99.4p100;1986;1.3959;992;j
DD;bcaincj992;p99.4p100;1987;1.4159;992;j
DD;bcaincj992;p99.4p100;1988;1.4347;992;j
DD;bcaincj992;p99.4p100;1989;1.4347;992;j
DD;bcaincj992;p99.4p100;1990;1.4346;992;j
DD;bcaincj992;p29p100;1980;1.6287;992;j
DD;bcaincj992;p29p100;1981;1.6312;992;j
DD;bcaincj992;p29p100;1982;1.6352;992;j
DD;bcaincj992;p29p100;1983;1.6371;992;j
DD;bcaincj992;p29p100;1984;1.6529;992;j
DD;bcaincj992;p29p100;1985;1.6695;992;j
DD;bcaincj992;p29p100;1986;1.6809;992;j
DD;bcaincj992;p29p100;1987;1.693;992;j
DD;bcaincj992;p29p100;1988;1.7049;992;j
DD;bcaincj992;p29p100;1989;1.7049;992;j
DD;bcaincj992;p29p100;1990;1.7052;992;j
DD;agninci992;p0p100;1950;10037.5;992;i
DD;agninci992;p0p100;1955;14844.9;992;i
DD;agninci992;p0p100;1960;17720;992;i
DD;agninci992;p0p100;1961;17478.5;992;i
DD;agninci992;p0p100;1962;17783.6;992;i
DD;agninci992;p0p100;1963;18339.2;992;i
DD;agninci992;p0p100;1964;18996;992;i
DD;agninci992;p0p100;1965;20155.3;992;i
DD;agninci992;p0p100;1966;21231.4;992;i
DD;agninci992;p0p100;1967;22272.1;992;i
DD;agninci992;p0p100;1968;23487;992;i
DD;agninci992;p0p100;1969;23982.1;992;i
DD;agninci992;p0p100;1970;24353.1;992;i
DD;agninci992;p0p100;1971;25206.9;992;i
DD;agninci992;p0p100;1972;26290.3;992;i
DD;agninci992;p0p100;1973;27218;992;i
DD;agninci992;p0p100;1974;28584.6;992;i
DD;agninci992;p0p100;1975;29687.7;992;i
DD;agninci992;p0p100;1976;30232.1;992;i
DD;agninci992;p0p100;1977;30975;992;i
DD;agninci992;p0p100;1978;31236.2;992;i
DD;agninci992;p0p100;1979;31792.2;992;i
DD;agninci992;p0p100;1980;32086.1;992;i
DD;agninci992;p0p100;1981;32688.5;992;i
DD;agninci992;p0p100;1982;32351.8;992;i
DD;agninci992;p0p100;1983;32486.1;992;i
DD;agninci992;p0p100;1984;32806.7;992;i
DD;agninci992;p0p100;1985;33298.2;992;i
DD;agninci992;p0p100;1986;33407;992;i
DD;agninci992;p0p100;1987;33642;992;i
DD;agninci992;p0p100;1988;33869.5;992;i
DD;agninci992;p0p100;1989;34732.9;992;i
DD;agninci992;p0p100;1990;30396;992;i
DD;aptincj992;p0p5;1980;0;992;j
DD;aptincj992;p0p5;1981;0;992;j
DD;aptincj992;p0p5;1982;0;992;j
DD;aptincj992;p0p5;1983;0;992;j
DD;aptincj992;p0p5;1984;0;992;j
DD;aptincj992;p0p5;1985;0;992;j
DD;aptincj992;p0p5;1986;0;992;j
DD;aptincj992;p0p5;1987;0;992;j
DD;aptincj992;p0p5;1988;0;992;j
DD;aptincj992;p0p5;1989;0;992;j
DD;aptincj992;p0p5;1990;0;992;j
DD;agninci999;p0p100;1950;6498.900000000001;999;i
DD;agninci999;p0p100;1955;9897.900000000001;999;i
DD;agninci999;p0p100;1960;12546;999;i
DD;agninci999;p0p100;1961;12713.9;999;i
DD;agninci999;p0p100;1962;13081.3;999;i
DD;agninci999;p0p100;1963;13451.5;999;i
DD;agninci999;p0p100;1964;13866.8;999;i
DD;agninci999;p0p100;1965;14477.3;999;i
DD;agninci999;p0p100;1966;14886.6;999;i
DD;agninci999;p0p100;1967;15335.2;999;i
DD;agninci999;p0p100;1968;16019.2;999;i
DD;agninci999;p0p100;1969;16395.5;999;i
DD;agninci999;p0p100;1970;16824.9;999;i
DD;agninci999;p0p100;1971;17215.7;999;i
DD;agninci999;p0p100;1972;17827.4;999;i
DD;agninci999;p0p100;1973;18443.2;999;i
DD;agninci999;p0p100;1974;19396.2;999;i
DD;agninci999;p0p100;1975;20194.2;999;i
DD;agninci999;p0p100;1976;20675;999;i
DD;agninci999;p0p100;1977;21351.6;999;i
DD;agninci999;p0p100;1978;21725.8;999;i
DD;agninci999;p0p100;1979;22346.5;999;i
DD;agninci999;p0p100;1980;22821.6;999;i
DD;agninci999;p0p100;1981;23291.2;999;i
DD;agninci999;p0p100;1982;23210.2;999;i
DD;agninci999;p0p100;1983;23606.8;999;i
DD;agninci999;p0p100;1984;24246.9;999;i
DD;agninci999;p0p100;1985;24987.8;999;i
DD;agninci999;p0p100;1986;25327.3;999;i
DD;agninci999;p0p100;1987;25708.9;999;i
DD;agninci999;p0p100;1988;25932.6;999;i
DD;agninci999;p0p100;1989;26388.8;999;i
DD;agninci999;p0p100;1990;22692.9;999;i
DD;acaincj992;p0p10;1980;3710;992;j
DD;acaincj992;p0p10;1981;4113.900000000001;992;j
DD;acaincj992;p0p10;1982;4343.7;992;j
DD;acaincj992;p0p10;1983;4620.1;992;j
DD;acaincj992;p0p10;1984;4728.2;992;j
DD;acaincj992;p0p10;1985;4869.8;992;j
DD;acaincj992;p0p10;1986;5290.5;992;j
DD;acaincj992;p0p10;1987;5734.6;992;j
DD;acaincj992;p0p10;1988;6213.6;992;j
DD;acaincj992;p0p10;1989;6506.1;992;j
DD;acaincj992;p0p10;1990;5709.8;992;j
DD;acaincj992;p0p50;1980;12753.8;992;j
DD;acaincj992;p0p50;1981;13221.1;992;j
DD;acaincj992;p0p50;1982;13123.7;992;j
DD;acaincj992;p0p50;1983;13178.1;992;j
DD;acaincj992;p0p50;1984;13122.3;992;j
DD;acaincj992;p0p50;1985;13157.6;992;j
DD;acaincj992;p0p50;1986;13165.7;992;j
DD;acaincj992;p0p50;1987;13250.4;992;j
DD;acaincj992;p0p50;1988;13429.2;992;j
DD;acaincj992;p0p50;1989;14060.5;992;j
DD;acaincj992;p0p50;1990;12347.8;992;j
DD;acaincj992;p10p100;1980;21888.9;992;j
DD;acaincj992;p10p100;1981;22516.4;992;j
DD;acaincj992;p10p100;1982;22180.2;992;j
DD;acaincj992;p10p100;1983;22103.2;992;j
DD;acaincj992;p10p100;1984;22102;992;j
DD;acaincj992;p10p100;1985;22254.8;992;j
DD;acaincj992;p10p100;1986;22184.5;992;j
DD;acaincj992;p10p100;1987;22244.6;992;j
DD;acaincj992;p10p100;1988;22462.4;992;j
DD;acaincj992;p10p100;1989;23517.9;992;j
DD;acaincj992;p10p100;1990;20657.6;992;j
DD;acaincj992;p10p20;1980;9618.7;992;j
DD;acaincj992;p10p20;1981;10386.1;992;j
DD;acaincj992;p10p20;1982;10710.8;992;j
DD;acaincj992;p10p20;1983;11148.5;992;j
DD;acaincj992;p10p20;1984;11116.1;992;j
DD;acaincj992;p10p20;1985;11161;992;j
DD;acaincj992;p10p20;1986;11104.1;992;j
DD;acaincj992;p10p20;1987;11117.3;992;j
DD;acaincj992;p10p20;1988;11221.7;992;j
DD;acaincj992;p10p20;1989;11749.5;992;j
DD;acaincj992;p10p20;1990;10317.6;992;j
DD;acaincj992;p11p12;1980;7572.8;992;j
DD;acaincj992;p11p12;1981;8456.9;992;j
DD;acaincj992;p11p12;1982;8987.2;992;j
DD;acaincj992;p11p12;1983;9613.6;992;j
DD;acaincj992;p11p12;1984;9828.2;992;j
DD;acaincj992;p11p12;1985;10083.8;992;j
DD;acaincj992;p11p12;1986;10098;992;j
DD;acaincj992;p11p12;1987;10190;992;j
DD;acaincj992;p11p12;1988;10371.3;992;j
DD;acaincj992;p11p12;1989;10858.8;992;j
DD;acaincj992;p11p12;1990;9536.800000000001;992;j
DD;acaincj992;p12p100;1980;22220.7;992;j
DD;acaincj992;p12p100;1981;22843.1;992;j
DD;acaincj992;p12p100;1982;22487.6;992;j
DD;acaincj992;p12p100;1983;22395.1;992;j
DD;acaincj992;p12p100;1984;22389;992;j
DD;acaincj992;p12p100;1985;22539;992;j
DD;acaincj992;p12p100;1986;22464.8;992;j
DD;acaincj992;p12p100;1987;22522.7;992;j
DD;acaincj992;p12p100;1988;22740.1;992;j
DD;acaincj992;p12p100;1989;23808.7;992;j
DD;acaincj992;p12p100;1990;20913.1;992;j
DD;acaincj992;p15p16;1980;9905.1;992;j
DD;acaincj992;p15p16;1981;10736.5;992;j
DD;acaincj992;p15p16;1982;11098.9;992;j
DD;acaincj992;p15p16;1983;11547.3;992;j
DD;acaincj992;p15p16;1984;11420.7;992;j
DD;acaincj992;p15p16;1985;11385.2;992;j
DD;acaincj992;p15p16;1986;11290.1;992;j
DD;acaincj992;p15p16;1987;11269.9;992;j
DD;acaincj992;p15p16;1988;11334.8;992;j
DD;acaincj992;p15p16;1989;11867.7;992;j
DD;acaincj992;p15p16;1990;10421.5;992;j
DD;acaincj992;p17p100;1980;22997.5;992;j
DD;acaincj992;p17p100;1981;23604.5;992;j
DD;acaincj992;p17p100;1982;23201.2;992;j
DD;acaincj992;p17p100;1983;23070.7;992;j
DD;acaincj992;p17p100;1984;23068.7;992;j
DD;acaincj992;p17p100;1985;23227.2;992;j
DD;acaincj992;p17p100;1986;23153.8;992;j
DD;acaincj992;p17p100;1987;23215.8;992;j
DD;acaincj992;p17p100;1988;23441.2;992;j
DD;acaincj992;p17p100;1989;24542.7;992;j
DD;acaincj992;p17p100;1990;21558;992;j
DD;acaincj992;p19p100;1980;23283.8;992;j
DD;acaincj992;p19p100;1981;23891.8;992;j
DD;acaincj992;p19p100;1982;23477.1;992;j
DD;acaincj992;p19p100;1983;23338.5;992;j
DD;acaincj992;p19p100;1984;23339.6;992;j
DD;acaincj992;p19p100;1985;23503.2;992;j
DD;acaincj992;p19p100;1986;23430.7;992;j
DD;acaincj992;p19p100;1987;23495.1;992;j
DD;acaincj992;p19p100;1988;23724.8;992;j
DD;acaincj992;p19p100;1989;24839.6;992;j
DD;acaincj992;p19p100;1990;21818.9;992;j
DD;acaincj992;p20p21;1980;12564.3;992;j
DD;acaincj992;p20p21;1981;12975.3;992;j
DD;acaincj992;p20p21;1982;12848.8;992;j
DD;acaincj992;p20p21;1983;12895.4;992;j
DD;acaincj992;p20p21;1984;12758.2;992;j
DD;acaincj992;p20p21;1985;12711.3;992;j
DD;acaincj992;p20p21;1986;12587.2;992;j
DD;acaincj992;p20p21;1987;12533.8;992;j
DD;acaincj992;p20p21;1988;12574.9;992;j
DD;acaincj992;p20p21;1989;13165.8;992;j
DD;acaincj992;p20p21;1990;11561.1;992;j
DD;acaincj992;p21p100;1980;23560.2;992;j
DD;acaincj992;p21p100;1981;24172.6;992;j
DD;acaincj992;p21p100;1982;23750.1;992;j
DD;acaincj992;p21p100;1983;23606.4;992;j
DD;acaincj992;p21p100;1984;23610.9;992;j
DD;acaincj992;p21p100;1985;23779.9;992;j
DD;acaincj992;p21p100;1986;23708.6;992;j
DD;acaincj992;p21p100;1987;23776;992;j
DD;acaincj992;p21p100;1988;24010.4;992;j
DD;acaincj992;p21p100;1989;25138.6;992;j
DD;acaincj992;p21p100;1990;22081.6;992;j
DD;acaincj992;p22p100;1980;23697;992;j
DD;acaincj992;p22p100;1981;24312.2;992;j
DD;acaincj992;p22p100;1982;23886.2;992;j
DD;acaincj992;p22p100;1983;23740.4;992;j
DD;acaincj992;p22p100;1984;23746.9;992;j
DD;acaincj992;p22p100;1985;23918.6;992;j
DD;acaincj992;p22p100;1986;23848.1;992;j
DD;acaincj992;p22p100;1987;23917;992;j
DD;acaincj992;p22p100;1988;24153.9;992;j
DD;acaincj992;p22p100;1989;25288.8;992;j
DD;acaincj992;p22p100;1990;22213.6;992;j
DD;acaincj992;p23p100;1980;23833.4;992;j
DD;acaincj992;p23p100;1981;24451.3;992;j
DD;acaincj992;p23p100;1982;24022.1;992;j
DD;acaincj992;p23p100;1983;23874.5;992;j
DD;acaincj992;p23p100;1984;23882.9;992;j
DD;acaincj992;p23p100;1985;24057.5;992;j
DD;acaincj992;p23p100;1986;23987.8;992;j
DD;acaincj992;p23p100;1987;24058.3;992;j
DD;acaincj992;p23p100;1988;24297.8;992;j
DD;acaincj992;p23p100;1989;25439.5;992;j
DD;acaincj992;p23p100;1990;22346;992;j
DD;acaincj992;p23p24;1980;13503.1;992;j
DD;acaincj992;p23p24;1981;13911.1;992;j
DD;acaincj992;p23p24;1982;13720.4;992;j
DD;acaincj992;p23p24;1983;13693.5;992;j
DD;acaincj992;p23p24;1984;13544.3;992;j
DD;acaincj992;p23p24;1985;13488.5;992;j
DD;acaincj992;p23p24;1986;13361.9;992;j
DD;acaincj992;p23p24;1987;13311.6;992;j
DD;acaincj992;p23p24;1988;13353.5;992;j
DD;acaincj992;p23p24;1989;13981.3;992;j
DD;acaincj992;p23p24;1990;12278.9;992;j
DD;acaincj992;p24p100;1980;23969.3;992;j
DD;acaincj992;p24p100;1981;24590;992;j
DD;acaincj992;p24p100;1982;24157.6;992;j
DD;acaincj992;p24p100;1983;24008.4;992;j
DD;acaincj992;p24p100;1984;24018.9;992;j
DD;acaincj992;p24p100;1985;24196.6;992;j
DD;acaincj992;p24p100;1986;24127.6;992;j
DD;acaincj992;p24p100;1987;24199.7;992;j
DD;acaincj992;p24p100;1988;24441.8;992;j
DD;acaincj992;p24p100;1989;25590.3;992;j
DD;acaincj992;p24p100;1990;22478.5;992;j
DD;acaincj992;p24p25;1980;13773.6;992;j
DD;acaincj992;p24p25;1981;14179.6;992;j
DD;acaincj992;p24p25;1982;13975.2;992;j
DD;acaincj992;p24p25;1983;13927.8;992;j
DD;acaincj992;p24p25;1984;13778.2;992;j
DD;acaincj992;p24p25;1985;13725.1;992;j
DD;acaincj992;p24p25;1986;13596.5;992;j
DD;acaincj992;p24p25;1987;13548.2;992;j
DD;acaincj992;p24p25;1988;13594.1;992;j
DD;acaincj992;p24p25;1989;14233.4;992;j
DD;acaincj992;p24p25;1990;12500.8;992;j
DD;acaincj992;p25p26;1980;14062.5;992;j
DD;acaincj992;p25p26;1981;14454.5;992;j
DD;acaincj992;p25p26;1982;14236.7;992;j
DD;acaincj992;p25p26;1983;14178.8;992;j
DD;acaincj992;p25p26;1984;14032.1;992;j
DD;acaincj992;p25p26;1985;13985.2;992;j
DD;acaincj992;p25p26;1986;13852.5;992;j
DD;acaincj992;p25p26;1987;13803.5;992;j
DD;acaincj992;p25p26;1988;13850;992;j
DD;acaincj992;p25p26;1989;14501.2;992;j
DD;acaincj992;p25p26;1990;12737;992;j
DD;acaincj992;p26p27;1980;14371.1;992;j
DD;acaincj992;p26p27;1981;14749.9;992;j
DD;acaincj992;p26p27;1982;14502.9;992;j
DD;acaincj992;p26p27;1983;14429.6;992;j
DD;acaincj992;p26p27;1984;14288.5;992;j
DD;acaincj992;p26p27;1985;14246.3;992;j
DD;acaincj992;p26p27;1986;14113.2;992;j
DD;acaincj992;p26p27;1987;14063.5;992;j
DD;acaincj992;p26p27;1988;14110.9;992;j
DD;acaincj992;p26p27;1989;14774.3;992;j
DD;acaincj992;p26p27;1990;12976.6;992;j
DD;acaincj992;p27p100;1980;24376.2;992;j
DD;acaincj992;p27p100;1981;25006.2;992;j
DD;acaincj992;p27p100;1982;24565.2;992;j
